city,cityLabel,location,locode
http://www.wikidata.org/entity/Q503294,Horstedt,Point(9.233333333 53.183333333),
http://www.wikidata.org/entity/Q181541,Horstmar,Point(7.308333333 52.080555555),
http://www.wikidata.org/entity/Q637007,Hosenfeld,Point(9.483333333 50.516666666),
http://www.wikidata.org/entity/Q567262,Hosten,Point(6.618888888 49.8925),
http://www.wikidata.org/entity/Q562627,Hottenbach,Point(7.298055555 49.825),
http://www.wikidata.org/entity/Q168701,Hoya,Point(9.133333333 52.8),
http://www.wikidata.org/entity/Q564466,Hoyerhagen,Point(9.083333333 52.816666666),
http://www.wikidata.org/entity/Q566266,Hoyershausen,Point(9.753333333 52.018333333),
http://www.wikidata.org/entity/Q14904,Hoyerswerda,Point(14.25 51.433055555),
http://www.wikidata.org/entity/Q550659,Hoßkirch,Point(9.443611111 47.940833333),
http://www.wikidata.org/entity/Q21016,Hude,Point(9.216666666 54.366666666),
http://www.wikidata.org/entity/Q703497,Hude,Point(8.4625 53.111111111),
http://www.wikidata.org/entity/Q515892,Huglfing,Point(11.166666666 47.766666666),
http://www.wikidata.org/entity/Q632679,Hugoldsdorf,Point(12.75 54.15),
http://www.wikidata.org/entity/Q503339,Huisheim,Point(10.704722222 48.824444444),
http://www.wikidata.org/entity/Q556238,Huje,Point(9.433333333 53.983333333),
http://www.wikidata.org/entity/Q541991,Hummelfeld,Point(9.716666666 54.466666666),
http://www.wikidata.org/entity/Q567999,Hummelshain,Point(11.629722222 50.766944444),
http://www.wikidata.org/entity/Q505537,Hummeltal,Point(11.510277777 49.890277777),
http://www.wikidata.org/entity/Q506313,Humptrup,Point(8.866666666 54.866666666),
http://www.wikidata.org/entity/Q559882,Hunderdorf,Point(12.733333333 48.95),
http://www.wikidata.org/entity/Q552690,Hundeshagen,Point(10.278888888 51.434722222),
http://www.wikidata.org/entity/Q539147,Hundhaupten,Point(11.99 50.830277777),
http://www.wikidata.org/entity/Q627437,Hunding,Point(13.183333333 48.85),
http://www.wikidata.org/entity/Q23011,Hundsangen,Point(7.9875 50.455277777),
http://www.wikidata.org/entity/Q567702,Hundsbach,Point(7.556111111 49.725833333),
http://www.wikidata.org/entity/Q640176,Hundsdorf,Point(7.703888888 50.472222222),
http://www.wikidata.org/entity/Q602629,Hungen,Point(8.9 50.466666666),
http://www.wikidata.org/entity/Q561582,Hungenroth,Point(7.600277777 50.143055555),
http://www.wikidata.org/entity/Q560446,Hunzel,Point(7.838333333 50.248888888),
http://www.wikidata.org/entity/Q565320,Hupperath,Point(6.836666666 49.9975),
http://www.wikidata.org/entity/Q505593,Hurlach,Point(10.816666666 48.116666666),
http://www.wikidata.org/entity/Q526768,Husby,Point(9.566666666 54.766666666),
http://www.wikidata.org/entity/Q21159,Husum,Point(9.051111111 54.476944444),
http://www.wikidata.org/entity/Q630743,Husum,Point(9.25 52.566666666),
http://www.wikidata.org/entity/Q504225,Hutthurm,Point(13.471111111 48.671388888),
http://www.wikidata.org/entity/Q21170,Huy,Point(10.916666666 51.966666666),
http://www.wikidata.org/entity/Q62042,Häg-Ehrsberg,Point(7.916666666 47.733888888),
http://www.wikidata.org/entity/Q544944,Hähnichen,Point(14.866666666 51.366666666),
http://www.wikidata.org/entity/Q557401,Hämelhausen,Point(9.283055555 52.783055555),
http://www.wikidata.org/entity/Q646432,Härtlingen,Point(7.916388888 50.524166666),
http://www.wikidata.org/entity/Q515671,Häusern,Point(8.169444444 47.753888888),
http://www.wikidata.org/entity/Q282639,Häuslingen,Point(9.383055555 52.799722222),
http://www.wikidata.org/entity/Q508445,Höchberg,Point(9.881666666 49.783055555),
http://www.wikidata.org/entity/Q515648,Höchenschwand,Point(8.167222222 47.733888888),
http://www.wikidata.org/entity/Q589530,Höchheim,Point(10.45 50.366666666),
http://www.wikidata.org/entity/Q634819,Höchst im Odenwald,Point(8.994166666 49.799166666),
http://www.wikidata.org/entity/Q510543,Höchstadt an der Aisch,Point(10.805833333 49.705555555),
http://www.wikidata.org/entity/Q563108,Höchstberg,Point(7.006666666 50.243055555),
http://www.wikidata.org/entity/Q564038,Höchstenbach,Point(7.744722222 50.633611111),
http://www.wikidata.org/entity/Q505909,Höchstädt an der Donau,Point(10.55 48.6),
http://www.wikidata.org/entity/Q505909,Höchstädt an der Donau,Point(10.56816 48.61124),
http://www.wikidata.org/entity/Q550572,Höchstädt im Fichtelgebirge,Point(12.083333333 50.1),
http://www.wikidata.org/entity/Q524294,Höfen an der Enz,Point(8.584166666 48.803333333),
http://www.wikidata.org/entity/Q566279,Höfer,Point(10.25 52.666666666),
http://www.wikidata.org/entity/Q523021,Högel,Point(9.066666666 54.633333333),
http://www.wikidata.org/entity/Q544014,Högersdorf,Point(10.283333333 53.916666666),
http://www.wikidata.org/entity/Q635574,Högsdorf,Point(10.6175 54.253611111),
http://www.wikidata.org/entity/Q632723,Höhbeck,Point(11.433055555 53.054722222),
http://www.wikidata.org/entity/Q565862,Höheinöd,Point(7.606388888 49.288611111),
http://www.wikidata.org/entity/Q22466,Höheischweiler,Point(7.546944444 49.229722222),
http://www.wikidata.org/entity/Q504885,Höhenkirchen-Siegertsbrunn,Point(11.733333333 48.016666666),
http://www.wikidata.org/entity/Q583181,Höhenland,Point(13.883055555 52.7),
http://www.wikidata.org/entity/Q565228,Höhfröschen,Point(7.562777777 49.246666666),
http://www.wikidata.org/entity/Q818645,Höhn,Point(7.988055555 50.619722222),
http://www.wikidata.org/entity/Q636439,Höhndorf,Point(10.366666666 54.366666666),
http://www.wikidata.org/entity/Q50899,Höhr-Grenzhausen,Point(7.671111111 50.435),
http://www.wikidata.org/entity/Q560313,Hömberg,Point(7.783333333 50.337222222),
http://www.wikidata.org/entity/Q555218,Hönningen,Point(6.956666666 50.474444444),
http://www.wikidata.org/entity/Q534293,Höpfingen,Point(9.430833333 49.601388888),
http://www.wikidata.org/entity/Q633543,Hörden am Harz,Point(10.285277777 51.670833333),
http://www.wikidata.org/entity/Q654264,Hördt,Point(8.326388888 49.165555555),
http://www.wikidata.org/entity/Q506541,Hörgertshausen,Point(11.866666666 48.55),
http://www.wikidata.org/entity/Q560439,Höringen,Point(7.796944444 49.555277777),
http://www.wikidata.org/entity/Q28013,Hörnum (Sylt),Point(8.291388888 54.760555555),
http://www.wikidata.org/entity/Q629808,Hörscheid,Point(6.875833333 50.22),
http://www.wikidata.org/entity/Q563761,Hörschhausen,Point(6.936944444 50.244166666),
http://www.wikidata.org/entity/Q279230,Hörsel,Point(10.583333333 50.916666666),
http://www.wikidata.org/entity/Q689809,Hörselberg-Hainich,Point(10.4775 51.008333333),
http://www.wikidata.org/entity/Q181504,Hörstel,Point(7.586111111 52.297222222),
http://www.wikidata.org/entity/Q632098,Hörsten,Point(9.578055555 54.226944444),
http://www.wikidata.org/entity/Q386507,Hörup,Point(9.083333333 54.716666666),
http://www.wikidata.org/entity/Q503312,Hösbach,Point(9.2 50.0),
http://www.wikidata.org/entity/Q554161,Höslwang,Point(12.329722222 47.954166666),
http://www.wikidata.org/entity/Q529831,Hötensleben,Point(11.016666666 52.116666666),
http://www.wikidata.org/entity/Q525864,Höttingen,Point(11.016666666 49.066666666),
http://www.wikidata.org/entity/Q524809,Hövede,Point(9.3 54.25),
http://www.wikidata.org/entity/Q183449,Hövelhof,Point(8.65 51.816666666),
http://www.wikidata.org/entity/Q567158,Hövels,Point(7.779444444 50.7975),
http://www.wikidata.org/entity/Q16107,Höxter,Point(9.366666666 51.766666666),
http://www.wikidata.org/entity/Q560426,Hübingen,Point(7.846111111 50.358611111),
http://www.wikidata.org/entity/Q628754,Hüblingen,Point(8.088055555 50.566666666),
http://www.wikidata.org/entity/Q14884,Hückelhoven,Point(6.219722222 51.060833333),
http://www.wikidata.org/entity/Q11038,Hückeswagen,Point(7.341666666 51.145),
http://www.wikidata.org/entity/Q503280,Hüde,Point(8.349722222 52.483055555),
http://www.wikidata.org/entity/Q561282,Hüffelsheim,Point(7.798611111 49.8225),
http://www.wikidata.org/entity/Q179762,Hüffenhardt,Point(9.081388888 49.290833333),
http://www.wikidata.org/entity/Q562793,Hüffler,Point(7.394444444 49.495555555),
http://www.wikidata.org/entity/Q83132,Hüfingen,Point(8.49 47.926111111),
http://www.wikidata.org/entity/Q83092,Hügelsheim,Point(8.111666666 48.797222222),
http://www.wikidata.org/entity/Q81501,Hülben,Point(9.405555555 48.518333333),
http://www.wikidata.org/entity/Q13188464,Hüll,Point(9.2768 53.71248),
http://www.wikidata.org/entity/Q182753,Hüllhorst,Point(8.666666666 52.283333333),
http://www.wikidata.org/entity/Q674243,Hülseburg,Point(11.183333333 53.5),
http://www.wikidata.org/entity/Q584663,Hülsede,Point(9.366666666 52.25),
http://www.wikidata.org/entity/Q553824,Hümmel,Point(6.778333333 50.461388888),
http://www.wikidata.org/entity/Q565278,Hümmerich,Point(7.496388888 50.568611111),
http://www.wikidata.org/entity/Q554906,Hümpfershausen,Point(10.233055555 50.666666666),
http://www.wikidata.org/entity/Q569692,Hünfeld,Point(9.766666666 50.666666666),
http://www.wikidata.org/entity/Q621638,Hünfelden,Point(8.15 50.333333333),
http://www.wikidata.org/entity/Q534887,Hünstetten,Point(8.195277777 50.249444444),
http://www.wikidata.org/entity/Q163017,Hünxe,Point(6.767222222 51.641666666),
http://www.wikidata.org/entity/Q199974,Hürtgenwald,Point(6.374444444 50.71),
http://www.wikidata.org/entity/Q4060,Hürth,Point(6.876111111 50.8775),
http://www.wikidata.org/entity/Q164363,Hürup,Point(9.516666666 54.75),
http://www.wikidata.org/entity/Q556988,Hüsby,Point(9.496111111 54.502777777),
http://www.wikidata.org/entity/Q560181,Hütschenhausen,Point(7.480555555 49.418888888),
http://www.wikidata.org/entity/Q543938,Hüttblek,Point(10.066666666 53.833333333),
http://www.wikidata.org/entity/Q239257,Hütten,Point(6.253333333 50.013888888),
http://www.wikidata.org/entity/Q556042,Hütten,Point(9.716666666 54.433333333),
http://www.wikidata.org/entity/Q625792,Hüttenberg,Point(8.616666666 50.5),
http://www.wikidata.org/entity/Q163065,Hütterscheid,Point(6.388333333 49.9975),
http://www.wikidata.org/entity/Q567706,Hüttingen an der Kyll,Point(6.587777777 49.968055555),
http://www.wikidata.org/entity/Q562819,Hüttingen bei Lahr,Point(6.296666666 49.930555555),
http://www.wikidata.org/entity/Q534121,Hüttisheim,Point(9.942777777 48.279722222),
http://www.wikidata.org/entity/Q574220,Hüttlingen,Point(10.100555555 48.892777777),
http://www.wikidata.org/entity/Q634528,Hüven,Point(7.551666666 52.786111111),
http://www.wikidata.org/entity/Q533952,Ibach,Point(8.0675 47.743055555),
http://www.wikidata.org/entity/Q4175,Ibbenbüren,Point(7.716666666 52.277777777),
http://www.wikidata.org/entity/Q503202,Ichenhausen,Point(10.316666666 48.366666666),
http://www.wikidata.org/entity/Q628603,Ichstedt,Point(11.201388888 51.384722222),
http://www.wikidata.org/entity/Q254148,Icking,Point(11.433333333 47.95),
http://www.wikidata.org/entity/Q16119,Idar-Oberstein,Point(7.325277777 49.701944444),
http://www.wikidata.org/entity/Q567720,Idelberg,Point(7.726388888 50.721111111),
http://www.wikidata.org/entity/Q634760,Iden,Point(11.916666666 52.783055555),
http://www.wikidata.org/entity/Q553337,Idenheim,Point(6.570277777 49.898611111),
http://www.wikidata.org/entity/Q567281,Idesheim,Point(6.573333333 49.874722222),
http://www.wikidata.org/entity/Q551408,Idstedt,Point(9.508333333 54.580555555),
http://www.wikidata.org/entity/Q525659,Idstein,Point(8.269166666 50.220555555),
http://www.wikidata.org/entity/Q265707,Iffeldorf,Point(11.319444444 47.771111111),
http://www.wikidata.org/entity/Q81169,Iffezheim,Point(8.142222222 48.820555555),
http://www.wikidata.org/entity/Q665813,Ifta,Point(10.183333333 51.066666666),
http://www.wikidata.org/entity/Q543497,Igel,Point(6.548055555 49.71),
http://www.wikidata.org/entity/Q502705,Igensdorf,Point(11.231944444 49.621666666),
http://www.wikidata.org/entity/Q61925,Igersheim,Point(9.816666666 49.493055555),
http://www.wikidata.org/entity/Q425952,Iggensbach,Point(13.133333333 48.733333333),
http://www.wikidata.org/entity/Q513598,Iggingen,Point(9.877777777 48.833055555),
http://www.wikidata.org/entity/Q572087,Igling,Point(10.8 48.066666666),
http://www.wikidata.org/entity/Q621225,Ihlienworth,Point(8.916666666 53.733333333),
http://www.wikidata.org/entity/Q569739,Ihlow,Point(7.183333333 53.416666666),
http://www.wikidata.org/entity/Q622582,Ihlow,Point(13.333055555 51.883055555),
http://www.wikidata.org/entity/Q550630,Ihringen,Point(7.6475 48.043055555),
http://www.wikidata.org/entity/Q503699,Ihrlerstein,Point(11.866666666 48.933333333),
http://www.wikidata.org/entity/Q302933,Ilberstedt,Point(11.666666666 51.799722222),
http://www.wikidata.org/entity/Q555031,Ilbesheim,Point(8.075277777 49.69),
http://www.wikidata.org/entity/Q567725,Ilbesheim bei Landau in der Pfalz,Point(8.054722222 49.183333333),
http://www.wikidata.org/entity/Q569067,Illerich,Point(7.179722222 50.2),
http://www.wikidata.org/entity/Q60559,Illerkirchberg,Point(10.02 48.321111111),
http://www.wikidata.org/entity/Q515510,Illerrieden,Point(10.052222222 48.270555555),
http://www.wikidata.org/entity/Q503295,Illertissen,Point(10.083333333 48.216666666),
http://www.wikidata.org/entity/Q505295,Illesheim,Point(10.383333333 49.466666666),
http://www.wikidata.org/entity/Q83230,Illingen,Point(8.918888888 48.955277777),
http://www.wikidata.org/entity/Q517653,Illingen,Point(7.033333333 49.366666666),
http://www.wikidata.org/entity/Q83035,Illmensee,Point(9.373055555 47.861111111),
http://www.wikidata.org/entity/Q512127,Illschwang,Point(11.683333333 49.45),
http://www.wikidata.org/entity/Q205929,Ilmenau,Point(10.914166666 50.687222222),
http://www.wikidata.org/entity/Q489250,Ilmmünster,Point(11.5 48.483333333),
http://www.wikidata.org/entity/Q628570,Ilmtal,Point(11.041388888 50.7525),
http://www.wikidata.org/entity/Q15403584,Ilmtal-Weinstraße,Point(11.4333 51.05),
http://www.wikidata.org/entity/Q428515,Ilsede,Point(10.183333333 52.266666666),
http://www.wikidata.org/entity/Q529928,Ilsenburg,Point(10.683333333 51.866666666),
http://www.wikidata.org/entity/Q519972,Ilsfeld,Point(9.25 49.05),
http://www.wikidata.org/entity/Q81070,Ilshofen,Point(9.920277777 49.170277777),
http://www.wikidata.org/entity/Q22958,Ilvesheim,Point(8.5675 49.4725),
http://www.wikidata.org/entity/Q520808,Immendingen,Point(8.733055555 47.94),
http://www.wikidata.org/entity/Q570052,Immenhausen,Point(9.5 51.416666666),
http://www.wikidata.org/entity/Q547548,Immenreuth,Point(11.866666666 49.883333333),
http://www.wikidata.org/entity/Q528029,Immenstaad am Bodensee,Point(9.366666666 47.666666666),
http://www.wikidata.org/entity/Q506278,Immenstadt im Allgäu,Point(10.216666666 47.566666666),
http://www.wikidata.org/entity/Q48272,Immenstedt,Point(9.166666666 54.516666666),
http://www.wikidata.org/entity/Q552531,Immenstedt,Point(9.300277777 54.188333333),
http://www.wikidata.org/entity/Q568138,Immerath,Point(6.959444444 50.130277777),
http://www.wikidata.org/entity/Q656279,Immert,Point(7.020277777 49.765277777),
http://www.wikidata.org/entity/Q567816,Immesheim,Point(8.105555555 49.638055555),
http://www.wikidata.org/entity/Q569118,Impflingen,Point(8.114166666 49.164166666),
http://www.wikidata.org/entity/Q569166,Imsbach,Point(7.8825 49.583055555),
http://www.wikidata.org/entity/Q552403,Imsweiler,Point(7.800277777 49.602777777),
http://www.wikidata.org/entity/Q259473,Inchenhofen,Point(11.116666666 48.516666666),
http://www.wikidata.org/entity/Q199977,Inden,Point(6.357777777 50.846666666),
http://www.wikidata.org/entity/Q567873,Ingelbach,Point(7.7075 50.683611111),
http://www.wikidata.org/entity/Q712847,Ingeleben,Point(10.874444444 52.1075),
http://www.wikidata.org/entity/Q509666,Ingelfingen,Point(9.65 49.3),
http://www.wikidata.org/entity/Q159548,Ingelheim am Rhein,Point(8.056388888 49.974722222),
http://www.wikidata.org/entity/Q567689,Ingendorf,Point(6.456111111 49.933888888),
http://www.wikidata.org/entity/Q514514,Ingenried,Point(10.783333333 47.816666666),
http://www.wikidata.org/entity/Q61705,Ingersheim,Point(9.181944444 48.961111111),
http://www.wikidata.org/entity/Q550200,Ingersleben,Point(11.116666666 52.216666666),
http://www.wikidata.org/entity/Q518927,Ingoldingen,Point(9.741944444 48.025833333),
http://www.wikidata.org/entity/Q3004,Ingolstadt,Point(11.41469 48.76667),
http://www.wikidata.org/entity/Q3004,Ingolstadt,Point(11.426111111 48.763611111),
http://www.wikidata.org/entity/Q503464,Innernzell,Point(13.266666666 48.85),
http://www.wikidata.org/entity/Q310856,Inning am Ammersee,Point(11.15 48.066666666),
http://www.wikidata.org/entity/Q310856,Inning am Ammersee,Point(11.15232 48.07636),
http://www.wikidata.org/entity/Q512860,Inning am Holz,Point(12.076388888 48.347222222),
http://www.wikidata.org/entity/Q512860,Inning am Holz,Point(12.0833 48.35),
http://www.wikidata.org/entity/Q3218,Insel Hiddensee,Point(13.092777777 54.54),
http://www.wikidata.org/entity/Q569100,Insheim,Point(8.147222222 49.165277777),
http://www.wikidata.org/entity/Q503574,Insingen,Point(10.166666666 49.283333333),
http://www.wikidata.org/entity/Q553525,Insul,Point(6.915277777 50.440277777),
http://www.wikidata.org/entity/Q252537,Inzell,Point(12.75 47.766666666),
http://www.wikidata.org/entity/Q83046,Inzigkofen,Point(9.175555555 48.071666666),
http://www.wikidata.org/entity/Q61645,Inzlingen,Point(7.693611111 47.588055555),
http://www.wikidata.org/entity/Q502741,Iphofen,Point(10.266666666 49.7),
http://www.wikidata.org/entity/Q531286,Ippenschied,Point(7.6325 49.868055555),
http://www.wikidata.org/entity/Q505372,Ippesheim,Point(10.224166666 49.6025),
http://www.wikidata.org/entity/Q505288,Ipsheim,Point(10.466666666 49.516666666),
http://www.wikidata.org/entity/Q503479,Irchenrieth,Point(12.233333333 49.616666666),
http://www.wikidata.org/entity/Q583216,Irlbach,Point(12.75 48.85),
http://www.wikidata.org/entity/Q569623,Irmenach,Point(7.187222222 49.924166666),
http://www.wikidata.org/entity/Q629972,Irmtraut,Point(8.061388888 50.555555555),
http://www.wikidata.org/entity/Q529267,Irndorf,Point(8.972777777 48.066388888),
http://www.wikidata.org/entity/Q553341,Irrel,Point(6.456111111 49.847222222),
http://www.wikidata.org/entity/Q553300,Irrhausen,Point(6.2125 50.080555555),
http://www.wikidata.org/entity/Q553330,Irsch,Point(6.594444444 49.605),
http://www.wikidata.org/entity/Q165036,Irschenberg,Point(11.916666666 47.833333333),
http://www.wikidata.org/entity/Q510845,Irsee,Point(10.571388888 47.907777777),
http://www.wikidata.org/entity/Q127882,Isen,Point(12.066666666 48.216666666),
http://www.wikidata.org/entity/Q127882,Isen,Point(12.0667 48.2167),
http://www.wikidata.org/entity/Q656336,Isenburg,Point(7.589722222 50.477222222),
http://www.wikidata.org/entity/Q640185,Isenbüttel,Point(10.579444444 52.435833333),
http://www.wikidata.org/entity/Q1130,Iserlohn,Point(7.666666666 51.383333333),
http://www.wikidata.org/entity/Q514571,Isernhagen,Point(9.857222222 52.434166666),
http://www.wikidata.org/entity/Q567885,Isert,Point(7.703055555 50.726388888),
http://www.wikidata.org/entity/Q254897,Ismaning,Point(11.6725 48.226388888),
http://www.wikidata.org/entity/Q513446,Isny im Allgäu,Point(10.039444444 47.691944444),
http://www.wikidata.org/entity/Q81719,Ispringen,Point(8.670833333 48.915833333),
http://www.wikidata.org/entity/Q569153,Isselbach,Point(7.891666666 50.389722222),
http://www.wikidata.org/entity/Q200602,Isselburg,Point(6.466666666 51.833055555),
http://www.wikidata.org/entity/Q650759,Isseroda,Point(11.220833333 50.955555555),
http://www.wikidata.org/entity/Q669491,Issersheilingen,Point(10.65 51.2),
http://www.wikidata.org/entity/Q502692,Issigau,Point(11.716666666 50.366666666),
http://www.wikidata.org/entity/Q243337,Issum,Point(6.423611111 51.538888888),
http://www.wikidata.org/entity/Q623519,Isterberg,Point(7.146388888 52.348888888),
http://www.wikidata.org/entity/Q606082,Itterbeck,Point(6.802777777 52.506388888),
http://www.wikidata.org/entity/Q519997,Ittlingen,Point(8.933333333 49.183333333),
http://www.wikidata.org/entity/Q16073,Itzehoe,Point(9.516388888 53.925),
http://www.wikidata.org/entity/Q572715,Itzgrund,Point(10.9 50.116666666),
http://www.wikidata.org/entity/Q544037,Itzstedt,Point(10.158333333 53.808333333),
http://www.wikidata.org/entity/Q635555,Iven,Point(13.433333333 53.8),
http://www.wikidata.org/entity/Q50974,Ivenack,Point(12.966666666 53.716666666),
http://www.wikidata.org/entity/Q20200,Jabel,Point(12.546666666 53.536666666),
http://www.wikidata.org/entity/Q535418,Jachenau,Point(11.433333333 47.6),
http://www.wikidata.org/entity/Q636991,Jacobsdorf,Point(14.349722222 52.333055555),
http://www.wikidata.org/entity/Q835271,Jade,Point(8.240277777 53.344444444),
http://www.wikidata.org/entity/Q204585,Jagel,Point(9.516666666 54.45),
http://www.wikidata.org/entity/Q167823,Jagsthausen,Point(9.466666666 49.3),
http://www.wikidata.org/entity/Q513462,Jagstzell,Point(10.093333333 49.030833333),
http://www.wikidata.org/entity/Q57790,Jahnsdorf/Erzgeb.,Point(12.854444444 50.745555555),
http://www.wikidata.org/entity/Q24013558,Jahrdorf,Point(13.644 48.64),
http://www.wikidata.org/entity/Q290993,Jahrsdorf,Point(9.633333333 54.066666666),
http://www.wikidata.org/entity/Q387876,Jakobsdorf,Point(12.933333333 54.233333333),
http://www.wikidata.org/entity/Q567794,Jakobsweiler,Point(7.955833333 49.612222222),
http://www.wikidata.org/entity/Q573615,Jameln,Point(11.078611111 53.042222222),
http://www.wikidata.org/entity/Q574795,Jamlitz,Point(14.366666666 52.0),
http://www.wikidata.org/entity/Q503445,Jandelsbrunn,Point(13.7 48.733333333),
http://www.wikidata.org/entity/Q545920,Janneby,Point(9.3 54.616666666),
http://www.wikidata.org/entity/Q528809,Jardelund,Point(9.183333333 54.816666666),
http://www.wikidata.org/entity/Q571979,Jarmen,Point(13.333333333 53.916666666),
http://www.wikidata.org/entity/Q631913,Jatznick,Point(13.933333333 53.583333333),
http://www.wikidata.org/entity/Q569126,Jeckenbach,Point(7.607777777 49.710277777),
http://www.wikidata.org/entity/Q680862,Jelmstorf,Point(10.524722222 53.102222222),
http://www.wikidata.org/entity/Q630769,Jembke,Point(10.76 52.497222222),
http://www.wikidata.org/entity/Q559501,Jemgum,Point(7.385 53.265833333),
http://www.wikidata.org/entity/Q3150,Jena,Point(11.586388888 50.927222222),
http://www.wikidata.org/entity/Q629030,Jenalöbnitz,Point(11.691944444 50.948888888),
http://www.wikidata.org/entity/Q513796,Jengen,Point(10.733333333 48.0),
http://www.wikidata.org/entity/Q530090,Jerichow,Point(12.02803 52.499498),
http://www.wikidata.org/entity/Q545828,Jerrishoe,Point(9.373611111 54.658888888),
http://www.wikidata.org/entity/Q567419,Jersbek,Point(10.2225 53.740833333),
http://www.wikidata.org/entity/Q605531,Jerxheim,Point(10.899444444 52.083888888),
http://www.wikidata.org/entity/Q573235,Jesberg,Point(9.15 51.0),
http://www.wikidata.org/entity/Q640070,Jesendorf,Point(11.583333333 53.783333333),
http://www.wikidata.org/entity/Q262193,Jesenwang,Point(11.133333333 48.166666666),
http://www.wikidata.org/entity/Q16047,Jesewitz,Point(12.5625 51.422222222),
http://www.wikidata.org/entity/Q554771,Jessen,Point(12.955555555 51.791666666),
http://www.wikidata.org/entity/Q638271,Jesteburg,Point(9.954166666 53.307777777),
http://www.wikidata.org/entity/Q181389,Jestetten,Point(8.570833333 47.652222222),
http://www.wikidata.org/entity/Q514208,Jettenbach,Point(12.383333333 48.166666666),
http://www.wikidata.org/entity/Q574781,Jettenbach,Point(7.555833333 49.535555555),
http://www.wikidata.org/entity/Q535766,Jettingen,Point(8.780833333 48.566944444),
http://www.wikidata.org/entity/Q505985,Jettingen-Scheppach,Point(10.433333333 48.383333333),
http://www.wikidata.org/entity/Q491965,Jetzendorf,Point(11.416666666 48.416666666),
http://www.wikidata.org/entity/Q556659,Jevenstedt,Point(9.671666666 54.231666666),
http://www.wikidata.org/entity/Q31084,Jever,Point(7.900833333 53.574444444),
http://www.wikidata.org/entity/Q535551,Joachimsthal,Point(13.75 52.966666666),
http://www.wikidata.org/entity/Q22974,Jockgrim,Point(8.278333333 49.095),
http://www.wikidata.org/entity/Q510295,Johannesberg,Point(9.133333333 50.033333333),
http://www.wikidata.org/entity/Q57903,Johanngeorgenstadt,Point(12.713888888 50.433333333),
http://www.wikidata.org/entity/Q553798,Johanniskirchen,Point(12.95 48.533333333),
http://www.wikidata.org/entity/Q1699003,Johannstadt,Point(13.7689 51.0528),
http://www.wikidata.org/entity/Q522937,Joldelund,Point(9.133611111 54.65),
http://www.wikidata.org/entity/Q47033,Jonaswalde,Point(12.287777777 50.839166666),
http://www.wikidata.org/entity/Q544821,Jonsdorf,Point(14.702777777 50.852777777),
http://www.wikidata.org/entity/Q504279,Jork,Point(9.681666666 53.534444444),
http://www.wikidata.org/entity/Q622102,Jossgrund,Point(9.458333333 50.179166666),
http://www.wikidata.org/entity/Q567686,Jucken,Point(6.230555555 50.055),
http://www.wikidata.org/entity/Q637466,Judenbach,Point(11.216666666 50.399722222),
http://www.wikidata.org/entity/Q656255,Jugenheim in Rheinhessen,Point(8.085 49.895),
http://www.wikidata.org/entity/Q24846,Juist,Point(7.0 53.683333333),
http://www.wikidata.org/entity/Q566550,Julbach,Point(12.959166666 48.255),
http://www.wikidata.org/entity/Q555734,Juliusburg,Point(10.5 53.416666666),
http://www.wikidata.org/entity/Q538630,Jungingen,Point(9.0425 48.328888888),
http://www.wikidata.org/entity/Q623915,Jämlitz-Klein Düben,Point(14.666666666 51.566666666),
http://www.wikidata.org/entity/Q572540,Jänschwalde,Point(14.499166666 51.861944444),
http://www.wikidata.org/entity/Q57908,Jöhstadt,Point(13.088611111 50.514444444),
http://www.wikidata.org/entity/Q671011,Jördenstorf,Point(12.616666666 53.883055555),
http://www.wikidata.org/entity/Q638438,Jörl,Point(9.3 54.6),
http://www.wikidata.org/entity/Q529896,Jübar,Point(10.913055555 52.689722222),
http://www.wikidata.org/entity/Q556966,Jübek,Point(9.4 54.533333333),
http://www.wikidata.org/entity/Q255416,Jüchen,Point(6.501666666 51.101111111),
http://www.wikidata.org/entity/Q28402,Jückelberg,Point(12.633333333 50.933333333),
http://www.wikidata.org/entity/Q552285,Jühnde,Point(9.800277777 51.464722222),
http://www.wikidata.org/entity/Q16045,Jülich,Point(6.358333333 50.922222222),
http://www.wikidata.org/entity/Q553521,Jünkerath,Point(6.585833333 50.341388888),
http://www.wikidata.org/entity/Q669552,Jürgenshagen,Point(11.9 53.95),
http://www.wikidata.org/entity/Q50976,Jürgenstorf,Point(12.9 53.666666666),
http://www.wikidata.org/entity/Q486541,Jüterbog,Point(13.072777777 51.993333333),
http://www.wikidata.org/entity/Q556380,Kaaks,Point(9.466666666 53.983333333),
http://www.wikidata.org/entity/Q7088,Kaarst,Point(6.616666666 51.216666666),
http://www.wikidata.org/entity/Q260253,Kabelhorst,Point(10.916666666 54.216666666),
http://www.wikidata.org/entity/Q630400,Kabelsketal,Point(12.1025 51.446944444),
http://www.wikidata.org/entity/Q645484,Kaden,Point(7.915 50.548055555),
http://www.wikidata.org/entity/Q640427,Kadenbach,Point(7.731388888 50.388888888),
http://www.wikidata.org/entity/Q175618,Kahl am Main,Point(9.006666666 50.068055555),
http://www.wikidata.org/entity/Q550808,Kahla,Point(11.5875 50.800833333),
http://www.wikidata.org/entity/Q553319,Kaifenheim,Point(7.226666666 50.245555555),
http://www.wikidata.org/entity/Q641990,Kail,Point(7.243611111 50.185),
